Time,Correct,Real cid,Classified cid,Score,Percentage,Queue Distribution
359640,False,437.0,427.0,0.0588388298638165,0.09090909090909091,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 87}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 172}}"
359711,False,437.0,357.0,0.12968175360001624,0.0830945558739255,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 88}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 172}}"
359786,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 88}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 173}}"
359867,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 88}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 174}}"
359940,False,437.0,357.0,0.12124916948378087,0.08285714285714285,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 89}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 174}}"
360281,False,437.0,357.0,0.13080288050696254,0.08262108262108261,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 90}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 174}}"
360363,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 90}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 175}}"
360438,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 90}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 176}}"
360639,False,437.0,357.0,0.15829264232888818,0.08238636363636363,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 91}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 176}}"
360773,False,437.0,357.0,0.13572736424393952,0.0821529745042493,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 92}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 176}}"
361416,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 92}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 177}}"
361442,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 92}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 178}}"
361532,False,437.0,357.0,0.08704536398872734,0.08192090395480225,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 93}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 178}}"
361720,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 93}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 179}}"
361759,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 93}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 180}}"
362080,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 93}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 181}}"
362320,False,437.0,357.0,0.11799186011776328,0.08169014084507042,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 94}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 181}}"
362385,False,437.0,357.0,0.11858496773056686,0.08146067415730338,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 95}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 181}}"
362445,False,437.0,357.0,0.12534511480480431,0.08123249299719888,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 96}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 181}}"
362478,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 96}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 182}}"
362742,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 96}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 183}}"
362758,False,437.0,357.0,0.09907439523376524,0.08100558659217877,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 97}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 183}}"
362775,False,437.0,357.0,0.12175343236885965,0.0807799442896936,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 183}}"
362791,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 184}}"
362799,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 185}}"
362866,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 186}}"
362934,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 187}}"
362950,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 98}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
362991,False,437.0,357.0,0.13546647406183182,0.08055555555555556,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 99}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363001,False,437.0,357.0,0.12305743894539774,0.08033240997229917,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 100}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363009,False,437.0,357.0,0.11844330695457757,0.08011049723756906,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 101}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363092,False,437.0,357.0,0.08813713267445564,0.07988980716253444,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 102}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363191,False,437.0,357.0,0.13467504205182196,0.07967032967032966,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 103}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363220,False,437.0,357.0,0.10835488731972873,0.07945205479452055,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 104}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363245,False,437.0,357.0,0.13445707733917517,0.07923497267759563,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 105}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363277,False,437.0,357.0,0.10444921087473631,0.07901907356948229,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 106}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363285,False,437.0,357.0,0.1314892656635493,0.07880434782608696,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 107}, 427.0: {427.0: 1, 437.0: 10}, 437.0: {437.0: 188}}"
363389,False,437.0,427.0,0.0981377140534195,0.08333333333333333,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 107}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 188}}"
363396,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 107}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 189}}"
363422,False,437.0,357.0,0.13857814837247134,0.07859078590785908,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 108}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 189}}"
363490,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 108}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 190}}"
363515,False,437.0,357.0,0.11395668900513556,0.07837837837837838,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 109}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 190}}"
363558,False,437.0,357.0,0.14366450272500514,0.07816711590296496,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 110}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 190}}"
363579,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 110}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 191}}"
363654,False,437.0,357.0,0.1548707017209381,0.07795698924731183,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 111}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 191}}"
363679,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 111}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 192}}"
363695,False,437.0,357.0,0.10457191681489349,0.0777479892761394,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 192}}"
363703,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 193}}"
363711,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 194}}"
363719,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 195}}"
363727,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 196}}"
363834,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 197}}"
363869,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 112}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 198}}"
363877,False,437.0,357.0,0.12288584196940064,0.07754010695187166,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 113}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 198}}"
364021,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 113}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 199}}"
364029,False,437.0,357.0,0.1150386594235897,0.07733333333333334,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 114}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 199}}"
364127,False,437.0,357.0,0.13872596290893852,0.07712765957446809,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 115}, 427.0: {427.0: 1, 437.0: 11}, 437.0: {437.0: 199}}"
364133,False,437.0,427.0,0.0413254729937762,0.07692307692307693,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 115}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 199}}"
364154,False,437.0,357.0,0.13844955158419908,0.07692307692307693,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 116}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 199}}"
364162,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 116}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 200}}"
364178,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 116}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 201}}"
364284,False,437.0,357.0,0.09501128767151386,0.07671957671957672,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 117}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 201}}"
364292,False,437.0,357.0,0.17058865036815404,0.07651715039577836,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 118}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 201}}"
364300,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 118}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 202}}"
364391,False,437.0,357.0,0.12237370340153575,0.07631578947368421,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 119}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 202}}"
364399,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 119}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 203}}"
364407,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 119}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 204}}"
364456,False,437.0,357.0,0.12492723031900824,0.07611548556430446,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 120}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 204}}"
364514,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 120}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 205}}"
364562,False,437.0,357.0,0.15081882891245185,0.07591623036649214,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 121}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 205}}"
364572,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 121}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 206}}"
364645,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 121}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 207}}"
364660,False,437.0,357.0,0.12916879672557116,0.07571801566579635,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 122}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 207}}"
364670,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 122}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 208}}"
364678,False,437.0,357.0,0.13439749372191728,0.07552083333333333,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 123}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 208}}"
364710,False,437.0,357.0,0.13325996999628842,0.07532467532467532,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 124}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 208}}"
364848,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 124}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 209}}"
364904,False,437.0,357.0,0.09471751037053763,0.07512953367875648,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 125}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 209}}"
365019,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 125}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 210}}"
365044,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 125}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 211}}"
365157,False,437.0,357.0,0.1294905365910381,0.07493540051679587,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 126}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 211}}"
365232,False,437.0,357.0,0.130137141328305,0.07474226804123711,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 12}, 437.0: {437.0: 211}}"
365275,False,437.0,427.0,0.09324199018570092,0.07142857142857142,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 13}, 437.0: {437.0: 211}}"
365307,False,437.0,427.0,0.10624488429831606,0.06666666666666667,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 14}, 437.0: {437.0: 211}}"
365379,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 14}, 437.0: {437.0: 212}}"
365458,False,437.0,427.0,0.05097495916609963,0.0625,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 212}}"
365500,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 127}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 213}}"
365602,False,437.0,357.0,0.13496430744417012,0.07455012853470437,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 128}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 213}}"
365621,False,437.0,357.0,0.09524637656286358,0.07435897435897436,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 129}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 213}}"
365632,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 129}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 214}}"
365874,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 129}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 215}}"
365917,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 129}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 216}}"
365950,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 129}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 217}}"
366169,False,437.0,357.0,0.126270044548437,0.0741687979539642,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 130}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 217}}"
366317,False,437.0,357.0,0.11476041902787984,0.07397959183673469,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 131}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 217}}"
366325,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 131}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 218}}"
366367,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 131}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 219}}"
366525,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 131}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 220}}"
366541,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 131}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 221}}"
366607,False,437.0,357.0,0.10108267981559038,0.0737913486005089,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 132}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 221}}"
366678,False,437.0,357.0,0.12547564734704791,0.07360406091370558,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 133}, 427.0: {427.0: 1, 437.0: 15}, 437.0: {437.0: 221}}"
366920,False,437.0,427.0,0.07443806761875749,0.058823529411764705,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 133}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 221}}"
367023,False,437.0,357.0,0.12367427055723965,0.07341772151898734,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 134}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 221}}"
367055,False,437.0,357.0,0.14556141225621105,0.07323232323232323,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 135}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 221}}"
367334,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 135}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 222}}"
367391,False,437.0,357.0,0.17182243163697422,0.07304785894206549,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 136}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 222}}"
367477,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 136}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 223}}"
367484,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 136}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 224}}"
367515,True,437.0,437.0,-1,1.0,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 136}, 427.0: {427.0: 1, 437.0: 16}, 437.0: {437.0: 225}}"
367576,False,437.0,427.0,0.09018193015500027,0.05555555555555555,"{357.0: {357.0: 29, 352.0: 11, 360.0: 3, 382.0: 2, 403.0: 215, 404.0: 1, 437.0: 136}, 427.0: {427.0: 1, 437.0: 17}, 437.0: {437.0: 225}}"
