Time,Correct,Real cid,Classified cid,Score,Percentage,Queue Distribution
54459,True,140.0,140.0,0.11615584103581134,1.0,"{140.0: {140.0: 665}, 143.0: {143.0: 3}}"
54492,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 666}, 143.0: {143.0: 3}}"
54622,True,140.0,140.0,0.11641734849263563,1.0,"{140.0: {140.0: 667}, 143.0: {143.0: 3}}"
54644,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 668}, 143.0: {143.0: 3}}"
54732,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 669}, 143.0: {143.0: 3}}"
54862,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 670}, 143.0: {143.0: 3}}"
55015,True,140.0,140.0,0.13185419269643717,1.0,"{140.0: {140.0: 671}, 143.0: {143.0: 3}}"
55035,True,140.0,140.0,0.11513500851529983,1.0,"{140.0: {140.0: 672}, 143.0: {143.0: 3}}"
55135,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 673}, 143.0: {143.0: 3}}"
55189,True,140.0,140.0,0.13502429611980915,1.0,"{140.0: {140.0: 674}, 143.0: {143.0: 3}}"
55220,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 675}, 143.0: {143.0: 3}}"
55244,True,140.0,140.0,0.10644784352236628,1.0,"{140.0: {140.0: 676}, 143.0: {143.0: 3}}"
55338,True,140.0,140.0,0.110016428752715,1.0,"{140.0: {140.0: 677}, 143.0: {143.0: 3}}"
55372,True,140.0,140.0,0.134208273823333,1.0,"{140.0: {140.0: 678}, 143.0: {143.0: 3}}"
55394,True,140.0,140.0,0.12017949956334632,1.0,"{140.0: {140.0: 679}, 143.0: {143.0: 3}}"
55441,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 680}, 143.0: {143.0: 3}}"
55534,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 681}, 143.0: {143.0: 3}}"
55546,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 682}, 143.0: {143.0: 3}}"
55632,True,140.0,140.0,0.12389358583915425,1.0,"{140.0: {140.0: 683}, 143.0: {143.0: 3}}"
55660,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 684}, 143.0: {143.0: 3}}"
55804,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 685}, 143.0: {143.0: 3}}"
55858,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 686}, 143.0: {143.0: 3}}"
55880,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 687}, 143.0: {143.0: 3}}"
56045,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 688}, 143.0: {143.0: 3}}"
56102,True,140.0,140.0,0.1127816272794007,1.0,"{140.0: {140.0: 689}, 143.0: {143.0: 3}}"
56114,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 690}, 143.0: {143.0: 3}}"
56137,True,140.0,140.0,0.13471033757964507,1.0,"{140.0: {140.0: 691}, 143.0: {143.0: 3}}"
56260,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 692}, 143.0: {143.0: 3}}"
56310,True,140.0,140.0,0.11904463379678418,1.0,"{140.0: {140.0: 693}, 143.0: {143.0: 3}}"
56331,True,140.0,140.0,0.11654845459270291,1.0,"{140.0: {140.0: 694}, 143.0: {143.0: 3}}"
56343,True,140.0,140.0,0.11790105894519343,1.0,"{140.0: {140.0: 695}, 143.0: {143.0: 3}}"
56364,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 696}, 143.0: {143.0: 3}}"
56447,True,140.0,140.0,0.12030081493876424,1.0,"{140.0: {140.0: 697}, 143.0: {143.0: 3}}"
56477,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 698}, 143.0: {143.0: 3}}"
56542,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 699}, 143.0: {143.0: 3}}"
56568,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 700}, 143.0: {143.0: 3}}"
56629,True,140.0,140.0,0.10673207891322818,1.0,"{140.0: {140.0: 701}, 143.0: {143.0: 3}}"
56666,True,140.0,140.0,0.11803425089847223,1.0,"{140.0: {140.0: 702}, 143.0: {143.0: 3}}"
56687,True,140.0,140.0,0.1142672978534847,1.0,"{140.0: {140.0: 703}, 143.0: {143.0: 3}}"
56704,True,140.0,140.0,0.11128271620000305,1.0,"{140.0: {140.0: 704}, 143.0: {143.0: 3}}"
56719,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 705}, 143.0: {143.0: 3}}"
56799,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 706}, 143.0: {143.0: 3}}"
56851,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 707}, 143.0: {143.0: 3}}"
56973,True,140.0,140.0,0.12557900361716748,1.0,"{140.0: {140.0: 708}, 143.0: {143.0: 3}}"
56984,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 709}, 143.0: {143.0: 3}}"
57068,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 710}, 143.0: {143.0: 3}}"
57111,True,140.0,140.0,0.10410113256624291,1.0,"{140.0: {140.0: 711}, 143.0: {143.0: 3}}"
57133,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 712}, 143.0: {143.0: 3}}"
57177,True,140.0,140.0,0.11704249363393153,1.0,"{140.0: {140.0: 713}, 143.0: {143.0: 3}}"
57332,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 714}, 143.0: {143.0: 3}}"
57394,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 715}, 143.0: {143.0: 3}}"
57403,True,140.0,140.0,0.13143279552459716,1.0,"{140.0: {140.0: 716}, 143.0: {143.0: 3}}"
57489,True,140.0,140.0,0.11705407723811936,1.0,"{140.0: {140.0: 717}, 143.0: {143.0: 3}}"
57510,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 718}, 143.0: {143.0: 3}}"
57544,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 719}, 143.0: {143.0: 3}}"
57598,True,140.0,140.0,0.13095805838211164,1.0,"{140.0: {140.0: 720}, 143.0: {143.0: 3}}"
57663,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 721}, 143.0: {143.0: 3}}"
57702,True,140.0,140.0,0.1251042816647896,1.0,"{140.0: {140.0: 722}, 143.0: {143.0: 3}}"
57796,True,140.0,140.0,0.11909736209772745,1.0,"{140.0: {140.0: 723}, 143.0: {143.0: 3}}"
57807,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 724}, 143.0: {143.0: 3}}"
57890,True,140.0,140.0,0.07559771109865905,1.0,"{140.0: {140.0: 725}, 143.0: {143.0: 3}}"
57926,True,140.0,140.0,0.10355112623255991,1.0,"{140.0: {140.0: 726}, 143.0: {143.0: 3}}"
57937,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 727}, 143.0: {143.0: 3}}"
58090,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 728}, 143.0: {143.0: 3}}"
58144,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 729}, 143.0: {143.0: 3}}"
58200,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 730}, 143.0: {143.0: 3}}"
58221,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 731}, 143.0: {143.0: 3}}"
58243,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 732}, 143.0: {143.0: 3}}"
58309,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 733}, 143.0: {143.0: 3}}"
58341,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 734}, 143.0: {143.0: 3}}"
58378,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 735}, 143.0: {143.0: 3}}"
58399,True,140.0,140.0,0.11822047421392198,1.0,"{140.0: {140.0: 736}, 143.0: {143.0: 3}}"
58432,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 737}, 143.0: {143.0: 3}}"
58456,True,140.0,140.0,0.10593119325978932,1.0,"{140.0: {140.0: 738}, 143.0: {143.0: 3}}"
58488,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 739}, 143.0: {143.0: 3}}"
58574,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 740}, 143.0: {143.0: 3}}"
58622,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 741}, 143.0: {143.0: 3}}"
58636,True,140.0,140.0,0.12943655700646559,1.0,"{140.0: {140.0: 742}, 143.0: {143.0: 3}}"
58821,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 743}, 143.0: {143.0: 3}}"
58843,True,140.0,140.0,0.10972159025573092,1.0,"{140.0: {140.0: 744}, 143.0: {143.0: 3}}"
59042,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 745}, 143.0: {143.0: 3}}"
59193,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 746}, 143.0: {143.0: 3}}"
59263,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 747}, 143.0: {143.0: 3}}"
59327,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 748}, 143.0: {143.0: 3}}"
59407,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 749}, 143.0: {143.0: 3}}"
59510,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 750}, 143.0: {143.0: 3}}"
59574,True,140.0,140.0,0.08523618802428246,1.0,"{140.0: {140.0: 751}, 143.0: {143.0: 3}}"
59683,True,140.0,140.0,0.11250992827117443,1.0,"{140.0: {140.0: 752}, 143.0: {143.0: 3}}"
59827,True,140.0,140.0,0.12556343553405896,1.0,"{140.0: {140.0: 753}, 143.0: {143.0: 3}}"
59919,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 754}, 143.0: {143.0: 3}}"
59931,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 755}, 143.0: {143.0: 3}}"
60054,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 756}, 143.0: {143.0: 3}}"
60111,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 757}, 143.0: {143.0: 3}}"
60133,True,140.0,140.0,0.1070542512631846,1.0,"{140.0: {140.0: 758}, 143.0: {143.0: 3}}"
60164,True,140.0,140.0,0.08804589705823673,1.0,"{140.0: {140.0: 759}, 143.0: {143.0: 3}}"
60270,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 760}, 143.0: {143.0: 3}}"
60299,True,140.0,140.0,0.08895950058671076,1.0,"{140.0: {140.0: 761}, 143.0: {143.0: 3}}"
60383,True,140.0,140.0,0.10453025714659817,1.0,"{140.0: {140.0: 762}, 143.0: {143.0: 3}}"
60405,True,140.0,140.0,0.1264878500487157,1.0,"{140.0: {140.0: 763}, 143.0: {143.0: 3}}"
60454,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 764}, 143.0: {143.0: 3}}"
60464,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 765}, 143.0: {143.0: 3}}"
60502,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 766}, 143.0: {143.0: 3}}"
60534,True,140.0,140.0,0.1226695660340738,1.0,"{140.0: {140.0: 767}, 143.0: {143.0: 3}}"
60691,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 768}, 143.0: {143.0: 3}}"
60720,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 769}, 143.0: {143.0: 3}}"
60746,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 770}, 143.0: {143.0: 3}}"
60828,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 771}, 143.0: {143.0: 3}}"
60845,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 772}, 143.0: {143.0: 3}}"
60899,True,140.0,140.0,0.12093300714568614,1.0,"{140.0: {140.0: 773}, 143.0: {143.0: 3}}"
60929,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 774}, 143.0: {143.0: 3}}"
60991,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 775}, 143.0: {143.0: 3}}"
61050,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 776}, 143.0: {143.0: 3}}"
61077,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 777}, 143.0: {143.0: 3}}"
61105,True,140.0,140.0,0.11206633362889988,1.0,"{140.0: {140.0: 778}, 143.0: {143.0: 3}}"
61149,True,140.0,140.0,0.11658675731214316,1.0,"{140.0: {140.0: 779}, 143.0: {143.0: 3}}"
61203,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 780}, 143.0: {143.0: 3}}"
61324,True,140.0,140.0,0.1255444244724735,1.0,"{140.0: {140.0: 781}, 143.0: {143.0: 3}}"
61430,True,140.0,140.0,0.11653785197974287,1.0,"{140.0: {140.0: 782}, 143.0: {143.0: 3}}"
61458,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 783}, 143.0: {143.0: 3}}"
61568,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 784}, 143.0: {143.0: 3}}"
61584,True,140.0,140.0,0.12956536523997783,1.0,"{140.0: {140.0: 785}, 143.0: {143.0: 3}}"
61600,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 786}, 143.0: {143.0: 3}}"
61694,True,140.0,140.0,0.10933585688471795,1.0,"{140.0: {140.0: 787}, 143.0: {143.0: 3}}"
61762,True,140.0,140.0,0.11701000254478515,1.0,"{140.0: {140.0: 788}, 143.0: {143.0: 3}}"
61792,True,140.0,140.0,0.1169571140082449,1.0,"{140.0: {140.0: 789}, 143.0: {143.0: 3}}"
61830,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 790}, 143.0: {143.0: 3}}"
61873,True,140.0,140.0,0.1346180209890008,1.0,"{140.0: {140.0: 791}, 143.0: {143.0: 3}}"
61929,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 792}, 143.0: {143.0: 3}}"
61970,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 793}, 143.0: {143.0: 3}}"
62074,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 794}, 143.0: {143.0: 3}}"
62110,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 795}, 143.0: {143.0: 3}}"
62139,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 796}, 143.0: {143.0: 3}}"
62213,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 797}, 143.0: {143.0: 3}}"
62259,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 798}, 143.0: {143.0: 3}}"
62340,True,140.0,140.0,0.11939116955552435,1.0,"{140.0: {140.0: 799}, 143.0: {143.0: 3}}"
62354,True,140.0,140.0,0.12301262319087983,1.0,"{140.0: {140.0: 800}, 143.0: {143.0: 3}}"
62389,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 801}, 143.0: {143.0: 3}}"
62472,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 802}, 143.0: {143.0: 3}}"
62494,True,140.0,140.0,0.13083652143118343,1.0,"{140.0: {140.0: 803}, 143.0: {143.0: 3}}"
62515,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 804}, 143.0: {143.0: 3}}"
62534,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 805}, 143.0: {143.0: 3}}"
62555,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 806}, 143.0: {143.0: 3}}"
62603,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 807}, 143.0: {143.0: 3}}"
62650,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 808}, 143.0: {143.0: 3}}"
62664,True,140.0,140.0,0.11607986006761166,1.0,"{140.0: {140.0: 809}, 143.0: {143.0: 3}}"
62681,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 810}, 143.0: {143.0: 3}}"
62696,True,140.0,140.0,0.13410226592714025,1.0,"{140.0: {140.0: 811}, 143.0: {143.0: 3}}"
62720,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 812}, 143.0: {143.0: 3}}"
62801,True,140.0,140.0,0.12351944965230359,1.0,"{140.0: {140.0: 813}, 143.0: {143.0: 3}}"
62855,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 814}, 143.0: {143.0: 3}}"
63031,True,140.0,140.0,0.11806334434077144,1.0,"{140.0: {140.0: 815}, 143.0: {143.0: 3}}"
63238,True,140.0,140.0,0.1307507697266715,1.0,"{140.0: {140.0: 816}, 143.0: {143.0: 3}}"
63253,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 817}, 143.0: {143.0: 3}}"
63283,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 818}, 143.0: {143.0: 3}}"
63322,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 819}, 143.0: {143.0: 3}}"
63407,True,140.0,140.0,0.12588262742824555,1.0,"{140.0: {140.0: 820}, 143.0: {143.0: 3}}"
63503,True,140.0,140.0,0.12499807890135343,1.0,"{140.0: {140.0: 821}, 143.0: {143.0: 3}}"
63608,True,140.0,140.0,0.12666712664067745,1.0,"{140.0: {140.0: 822}, 143.0: {143.0: 3}}"
63750,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 823}, 143.0: {143.0: 3}}"
63767,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 824}, 143.0: {143.0: 3}}"
63808,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 825}, 143.0: {143.0: 3}}"
63862,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 826}, 143.0: {143.0: 3}}"
63930,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 827}, 143.0: {143.0: 3}}"
64014,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 828}, 143.0: {143.0: 3}}"
64077,True,140.0,140.0,0.11312388525669699,1.0,"{140.0: {140.0: 829}, 143.0: {143.0: 3}}"
64209,True,140.0,140.0,0.13850793354213237,1.0,"{140.0: {140.0: 830}, 143.0: {143.0: 3}}"
64298,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 831}, 143.0: {143.0: 3}}"
64346,True,140.0,140.0,0.11475327356856724,1.0,"{140.0: {140.0: 832}, 143.0: {143.0: 3}}"
64459,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 833}, 143.0: {143.0: 3}}"
64491,True,140.0,140.0,0.1181350283874508,1.0,"{140.0: {140.0: 834}, 143.0: {143.0: 3}}"
64563,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 835}, 143.0: {143.0: 3}}"
64698,True,140.0,140.0,0.10694784206289114,1.0,"{140.0: {140.0: 836}, 143.0: {143.0: 3}}"
64831,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 837}, 143.0: {143.0: 3}}"
64881,True,140.0,140.0,0.11549362763762475,1.0,"{140.0: {140.0: 838}, 143.0: {143.0: 3}}"
64909,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 839}, 143.0: {143.0: 3}}"
65072,True,140.0,140.0,0.12194706191448859,1.0,"{140.0: {140.0: 840}, 143.0: {143.0: 3}}"
65235,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 841}, 143.0: {143.0: 3}}"
65345,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 842}, 143.0: {143.0: 3}}"
65363,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 843}, 143.0: {143.0: 3}}"
65436,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 844}, 143.0: {143.0: 3}}"
65460,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 845}, 143.0: {143.0: 3}}"
65670,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 846}, 143.0: {143.0: 3}}"
65834,True,140.0,140.0,0.1356862890986122,1.0,"{140.0: {140.0: 847}, 143.0: {143.0: 3}}"
65959,True,140.0,140.0,0.12036740024705068,1.0,"{140.0: {140.0: 848}, 143.0: {143.0: 3}}"
66067,True,140.0,140.0,0.11450452134013175,1.0,"{140.0: {140.0: 849}, 143.0: {143.0: 3}}"
66156,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 850}, 143.0: {143.0: 3}}"
66297,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 851}, 143.0: {143.0: 3}}"
66348,True,140.0,140.0,0.1131648868402703,1.0,"{140.0: {140.0: 852}, 143.0: {143.0: 3}}"
66392,True,140.0,140.0,0.11390264564197423,1.0,"{140.0: {140.0: 853}, 143.0: {143.0: 3}}"
66413,True,140.0,140.0,0.11866693092110836,1.0,"{140.0: {140.0: 854}, 143.0: {143.0: 3}}"
66561,True,140.0,140.0,0.13300885297358037,1.0,"{140.0: {140.0: 855}, 143.0: {143.0: 3}}"
66607,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 856}, 143.0: {143.0: 3}}"
66635,True,140.0,140.0,0.11679179409265998,1.0,"{140.0: {140.0: 857}, 143.0: {143.0: 3}}"
66676,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 858}, 143.0: {143.0: 3}}"
66838,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 859}, 143.0: {143.0: 3}}"
66903,True,140.0,140.0,0.10860905914578325,1.0,"{140.0: {140.0: 860}, 143.0: {143.0: 3}}"
67033,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 861}, 143.0: {143.0: 3}}"
67105,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 862}, 143.0: {143.0: 3}}"
67207,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 863}, 143.0: {143.0: 3}}"
67244,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 864}, 143.0: {143.0: 3}}"
67333,True,140.0,140.0,0.11867703134655853,1.0,"{140.0: {140.0: 865}, 143.0: {143.0: 3}}"
67409,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 866}, 143.0: {143.0: 3}}"
67450,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 867}, 143.0: {143.0: 3}}"
67471,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 868}, 143.0: {143.0: 3}}"
67713,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 869}, 143.0: {143.0: 3}}"
67923,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 870}, 143.0: {143.0: 3}}"
68102,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 871}, 143.0: {143.0: 3}}"
68245,True,140.0,140.0,0.11463027455347544,1.0,"{140.0: {140.0: 872}, 143.0: {143.0: 3}}"
68353,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 873}, 143.0: {143.0: 3}}"
68381,True,140.0,140.0,0.12673230997415885,1.0,"{140.0: {140.0: 874}, 143.0: {143.0: 3}}"
68421,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 875}, 143.0: {143.0: 3}}"
68639,True,140.0,140.0,0.12374576665461064,1.0,"{140.0: {140.0: 876}, 143.0: {143.0: 3}}"
68848,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 877}, 143.0: {143.0: 3}}"
68950,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 878}, 143.0: {143.0: 3}}"
69019,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 879}, 143.0: {143.0: 3}}"
69141,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 880}, 143.0: {143.0: 3}}"
69264,True,140.0,140.0,0.12178821782936211,1.0,"{140.0: {140.0: 881}, 143.0: {143.0: 3}}"
69337,True,140.0,140.0,0.10274406595681285,1.0,"{140.0: {140.0: 882}, 143.0: {143.0: 3}}"
69569,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 883}, 143.0: {143.0: 3}}"
69672,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 884}, 143.0: {143.0: 3}}"
69783,True,140.0,140.0,0.12113145337843889,1.0,"{140.0: {140.0: 885}, 143.0: {143.0: 3}}"
69810,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 886}, 143.0: {143.0: 3}}"
69852,True,140.0,140.0,0.12306353227440922,1.0,"{140.0: {140.0: 887}, 143.0: {143.0: 3}}"
70067,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 888}, 143.0: {143.0: 3}}"
70095,True,140.0,140.0,0.1172451686133682,1.0,"{140.0: {140.0: 889}, 143.0: {143.0: 3}}"
70257,True,140.0,140.0,0.11073689180945223,1.0,"{140.0: {140.0: 890}, 143.0: {143.0: 3}}"
70271,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 891}, 143.0: {143.0: 3}}"
70298,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 892}, 143.0: {143.0: 3}}"
70339,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 893}, 143.0: {143.0: 3}}"
70531,True,140.0,140.0,0.10900730785283486,1.0,"{140.0: {140.0: 894}, 143.0: {143.0: 3}}"
70592,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 895}, 143.0: {143.0: 3}}"
70739,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 896}, 143.0: {143.0: 3}}"
70961,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 897}, 143.0: {143.0: 3}}"
70988,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 898}, 143.0: {143.0: 3}}"
71290,True,140.0,140.0,0.10103322162394761,1.0,"{140.0: {140.0: 899}, 143.0: {143.0: 3}}"
71385,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 900}, 143.0: {143.0: 3}}"
71679,True,140.0,140.0,0.13357942551374435,1.0,"{140.0: {140.0: 901}, 143.0: {143.0: 3}}"
71775,True,140.0,140.0,0.0915579639378481,1.0,"{140.0: {140.0: 902}, 143.0: {143.0: 3}}"
71884,True,140.0,140.0,0.12343657870622615,1.0,"{140.0: {140.0: 903}, 143.0: {143.0: 3}}"
72008,True,140.0,140.0,0.0834964579098596,1.0,"{140.0: {140.0: 904}, 143.0: {143.0: 3}}"
72120,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 905}, 143.0: {143.0: 3}}"
73002,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 906}, 143.0: {143.0: 3}}"
73086,True,140.0,140.0,0.09731954324283834,1.0,"{140.0: {140.0: 907}, 143.0: {143.0: 3}}"
73449,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 908}, 143.0: {143.0: 3}}"
73889,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 909}, 143.0: {143.0: 3}}"
74023,True,140.0,140.0,0.11680015562133121,1.0,"{140.0: {140.0: 910}, 143.0: {143.0: 3}}"
74120,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 911}, 143.0: {143.0: 3}}"
74308,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 912}, 143.0: {143.0: 3}}"
74512,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 913}, 143.0: {143.0: 3}}"
74714,True,140.0,140.0,0.13022487577804895,1.0,"{140.0: {140.0: 914}, 143.0: {143.0: 3}}"
74824,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 915}, 143.0: {143.0: 3}}"
74893,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 916}, 143.0: {143.0: 3}}"
74964,True,140.0,140.0,0.1029446399058298,1.0,"{140.0: {140.0: 917}, 143.0: {143.0: 3}}"
75101,True,140.0,140.0,0.12039717175066471,1.0,"{140.0: {140.0: 918}, 143.0: {143.0: 3}}"
75284,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 919}, 143.0: {143.0: 3}}"
75491,True,140.0,140.0,0.10989187835366465,1.0,"{140.0: {140.0: 920}, 143.0: {143.0: 3}}"
75686,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 921}, 143.0: {143.0: 3}}"
75759,True,140.0,140.0,0.10808719125470816,1.0,"{140.0: {140.0: 922}, 143.0: {143.0: 3}}"
75787,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 923}, 143.0: {143.0: 3}}"
75840,True,140.0,140.0,0.09439415257074871,1.0,"{140.0: {140.0: 924}, 143.0: {143.0: 3}}"
75868,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 925}, 143.0: {143.0: 3}}"
