Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
57481,0.10344827586206896,"{2.0: 15, 8.0: 14, 101.0: 14, 116.0: 14, 136.0: 14, 152.0: 14, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57499,0.10273972602739725,"{2.0: 15, 8.0: 15, 101.0: 14, 116.0: 14, 136.0: 14, 152.0: 14, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57519,0.10204081632653061,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 14, 136.0: 14, 152.0: 14, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57525,0.10135135135135136,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 14, 152.0: 14, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57529,0.10067114093959731,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 14, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57535,0.1,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 15, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57539,0.10596026490066225,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 15, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57551,0.10526315789473684,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 15, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57565,0.10457516339869281,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 15}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57589,0.1038961038961039,"{2.0: 15, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57605,0.1032258064516129,"{2.0: 16, 8.0: 15, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57609,0.10256410256410256,"{2.0: 16, 8.0: 16, 101.0: 15, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57655,0.10191082802547771,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 15, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57657,0.10126582278481013,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 15, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57717,0.10062893081761007,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 15, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57725,0.1,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 16, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57729,0.10559006211180125,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 16, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57749,0.10493827160493827,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 16, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57757,0.10429447852760736,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 16}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57773,0.10365853658536585,"{2.0: 16, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57797,0.10303030303030303,"{2.0: 17, 8.0: 16, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57799,0.10240963855421686,"{2.0: 17, 8.0: 17, 101.0: 16, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57811,0.10179640718562874,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 16, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57817,0.10119047619047619,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 16, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57841,0.10059171597633136,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 16, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57851,0.1,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 17, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57861,0.10526315789473684,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 17, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57879,0.10465116279069768,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 17, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57929,0.10404624277456648,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 17}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57931,0.10344827586206896,"{2.0: 17, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57939,0.10285714285714286,"{2.0: 18, 8.0: 17, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57949,0.10227272727272728,"{2.0: 18, 8.0: 18, 101.0: 17, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57951,0.1016949152542373,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 17, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57976,0.10112359550561797,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 17, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57989,0.1005586592178771,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 17, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57990,0.1,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 18, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57994,0.10497237569060773,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 18, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
57997,0.1043956043956044,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 18, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58000,0.10382513661202186,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 18}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58034,0.10326086956521739,"{2.0: 18, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58040,0.10270270270270271,"{2.0: 19, 8.0: 18, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58042,0.10215053763440861,"{2.0: 19, 8.0: 19, 101.0: 18, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58080,0.10160427807486631,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 18, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58104,0.10106382978723404,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 18, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58118,0.10052910052910052,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 18, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58126,0.1,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 19, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58210,0.10471204188481675,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 19, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58224,0.10416666666666667,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 19, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58232,0.10362694300518134,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 19}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58244,0.10309278350515463,"{2.0: 19, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58254,0.10256410256410256,"{2.0: 20, 8.0: 19, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58288,0.10204081632653061,"{2.0: 20, 8.0: 20, 101.0: 19, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58306,0.10152284263959391,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 19, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58334,0.10101010101010101,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 19, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58354,0.10050251256281408,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 19, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58358,0.1,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 20, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58360,0.1044776119402985,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 20, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58376,0.10396039603960396,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 20, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58396,0.10344827586206896,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 20}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58424,0.10294117647058823,"{2.0: 20, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58432,0.1024390243902439,"{2.0: 21, 8.0: 20, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58434,0.10194174757281553,"{2.0: 21, 8.0: 21, 101.0: 20, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58442,0.10144927536231885,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 20, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58444,0.10096153846153846,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 20, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58448,0.10047846889952153,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 20, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58454,0.1,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 21, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58456,0.10426540284360189,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 21, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58462,0.10377358490566038,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 21, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58472,0.10328638497652583,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 21}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58480,0.102803738317757,"{2.0: 21, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58486,0.10232558139534884,"{2.0: 22, 8.0: 21, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58488,0.10185185185185185,"{2.0: 22, 8.0: 22, 101.0: 21, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58492,0.10138248847926268,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 21, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58498,0.10091743119266056,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 21, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58504,0.1004566210045662,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 21, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58536,0.1,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 22, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58574,0.10407239819004525,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 22, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58578,0.1036036036036036,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 22, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58586,0.1031390134529148,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 22}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58600,0.10267857142857142,"{2.0: 22, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58604,0.10222222222222223,"{2.0: 23, 8.0: 22, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58624,0.10176991150442478,"{2.0: 23, 8.0: 23, 101.0: 22, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58636,0.1013215859030837,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 22, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58638,0.10087719298245613,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 22, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58654,0.10043668122270742,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 22, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58656,0.1,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 23, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58684,0.1038961038961039,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 23, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58698,0.10344827586206896,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 23, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58722,0.10300429184549356,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 23}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58726,0.10256410256410256,"{2.0: 23, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58728,0.10212765957446808,"{2.0: 24, 8.0: 23, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58780,0.1016949152542373,"{2.0: 24, 8.0: 24, 101.0: 23, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58798,0.10126582278481013,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 23, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58816,0.10084033613445378,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 23, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58818,0.100418410041841,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 23, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58838,0.1,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 24, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58840,0.1037344398340249,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 24, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58844,0.10330578512396695,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 24, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58850,0.102880658436214,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 24}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58852,0.10245901639344263,"{2.0: 24, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58876,0.10204081632653061,"{2.0: 25, 8.0: 24, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58880,0.1016260162601626,"{2.0: 25, 8.0: 25, 101.0: 24, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58894,0.10121457489878542,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 24, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0}"
58898,0.10080645161290322,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 24, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0, 372.0: 0}"
58900,0.10040160642570281,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 24, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0, 372.0: 0}"
58906,0.1,"{2.0: 25, 8.0: 25, 101.0: 25, 116.0: 25, 136.0: 25, 152.0: 25, 153.0: 25, 158.0: 25, 254.0: 25, 346.0: 25}",0,"{328.0: 0, 330.0: 0, 347.0: 0, 346.0: 0, 372.0: 0}"
