Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
70890,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 52}, 443.0: {443.0: 32, 428.0: 1, 446.0: 3}, 446.0: {446.0: 144}}",True,1.0,144,True
70897,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 52}, 443.0: {443.0: 32, 428.0: 1, 446.0: 3}, 446.0: {446.0: 145}}",True,1.0,145,True
70922,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 52}, 443.0: {443.0: 32, 428.0: 1, 446.0: 3}, 446.0: {446.0: 146}}",True,1.0,146,True
70926,428.0,428.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 32, 428.0: 1, 446.0: 3}, 446.0: {446.0: 146}}",True,1.0,53,True
70988,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 32, 428.0: 1, 446.0: 3}, 446.0: {446.0: 147}}",True,1.0,147,True
71047,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 33, 428.0: 1, 446.0: 3}, 446.0: {446.0: 147}}",True,0.8918918918918919,37,True
71054,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 33, 428.0: 1, 446.0: 3}, 446.0: {446.0: 148}}",True,1.0,148,True
71106,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 148}}",True,0.8947368421052632,38,True
71135,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 149}}",True,1.0,149,True
71180,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 150}}",True,1.0,150,True
71198,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 151}}",True,1.0,151,True
71215,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 152}}",True,1.0,152,True
71251,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 153}}",True,1.0,153,True
71296,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 34, 428.0: 1, 446.0: 3}, 446.0: {446.0: 154}}",True,1.0,154,True
71353,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 154}}",True,0.8974358974358975,39,True
71370,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 155}}",True,1.0,155,True
71438,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 156}}",True,1.0,156,True
71450,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 157}}",True,1.0,157,True
71455,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 158}}",True,1.0,158,True
71565,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 35, 428.0: 1, 446.0: 3}, 446.0: {446.0: 159}}",True,1.0,159,True
71582,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 159}}",True,0.9,40,True
71584,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 160}}",True,1.0,160,True
71627,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 161}}",True,1.0,161,True
71663,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 162}}",True,1.0,162,True
71729,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 163}}",True,1.0,163,True
71771,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 36, 428.0: 1, 446.0: 3}, 446.0: {446.0: 164}}",True,1.0,164,True
71849,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 164}}",True,0.9024390243902439,41,True
71861,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 165}}",True,1.0,165,True
71920,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 166}}",True,1.0,166,True
71996,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 167}}",True,1.0,167,True
72021,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 168}}",True,1.0,168,True
72125,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 169}}",True,1.0,169,True
72128,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 170}}",True,1.0,170,True
72235,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 171}}",True,1.0,171,True
72240,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 37, 428.0: 1, 446.0: 3}, 446.0: {446.0: 172}}",True,1.0,172,True
72245,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 38, 428.0: 1, 446.0: 3}, 446.0: {446.0: 172}}",True,0.9047619047619048,42,True
72332,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 39, 428.0: 1, 446.0: 3}, 446.0: {446.0: 172}}",True,0.9069767441860465,43,True
72348,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 39, 428.0: 1, 446.0: 3}, 446.0: {446.0: 173}}",True,1.0,173,True
72351,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 173}}",True,0.9090909090909091,44,True
72355,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 174}}",True,1.0,174,True
72486,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 175}}",True,1.0,175,True
72507,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 176}}",True,1.0,176,True
72515,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 177}}",True,1.0,177,True
72527,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 178}}",True,1.0,178,True
72545,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 179}}",True,1.0,179,True
72562,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 180}}",True,1.0,180,True
72588,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 181}}",True,1.0,181,True
72632,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 182}}",True,1.0,182,True
72651,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 40, 428.0: 1, 446.0: 3}, 446.0: {446.0: 183}}",True,1.0,183,True
72688,443.0,443.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 183}}",True,0.9111111111111111,45,True
72696,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 184}}",True,1.0,184,True
72728,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 185}}",True,1.0,185,True
72787,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 186}}",True,1.0,186,True
72803,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 187}}",True,1.0,187,True
72813,446.0,446.0,-1,"{321.0: {321.0: 1, 328.0: 1, 428.0: 1, 443.0: 2, 446.0: 2}, 349.0: {349.0: 2, 428.0: 1, 443.0: 3, 446.0: 1}, 364.0: {364.0: 1, 385.0: 1, 428.0: 1, 446.0: 3, 443.0: 1}, 395.0: {395.0: 1, 428.0: 1, 446.0: 4, 443.0: 1}, 428.0: {428.0: 53}, 443.0: {443.0: 41, 428.0: 1, 446.0: 3}, 446.0: {446.0: 188}}",True,1.0,188,True
