Time,Major Accuracy,Major Groundtruth,Minor Accuracy,Minor Groundtruth
8501,0.9861111111111112,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 71}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8529,0.9863013698630136,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 72}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8540,0.9864864864864865,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 73}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8545,0.9866666666666667,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 74}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8556,0.9868421052631579,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 75}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8561,0.987012987012987,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 76}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8572,0.9871794871794872,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 77}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8583,0.9873417721518988,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 78}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8594,0.9875,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 79}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8605,0.9876543209876543,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 80}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8654,0.9878048780487805,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 81}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8666,0.9879518072289156,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 82}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8751,0.9880952380952381,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 83}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8757,0.9882352941176471,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 84}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8759,0.9883720930232558,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 85}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8761,0.9885057471264368,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 86}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8762,0.9886363636363636,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 87}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
8766,0.9887640449438202,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 88}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
9058,0.011111111111111112,"{44.0: 0, 45.0: 1, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 88}",0.010309278350515464,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
9188,0.978021978021978,"{44.0: 0, 45.0: 1, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 0, 86.0: 1, 80.0: 89}",0.979381443298969,"{41.0: 0, 45.0: 1, 2.0: 0, 8.0: 0, 80.0: 95, 86.0: 1, 101.0: 0, 116.0: 0}"
9727,0.3333333333333333,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 2, 86.0: 0, 80.0: 0, 116.0: 1}",0.8571428571428571,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 6}"
9801,0.5,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 2, 86.0: 0, 80.0: 0, 116.0: 2}",0.14285714285714285,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 6}"
10665,0.6,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 3, 86.0: 0, 80.0: 0, 116.0: 2}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7}"
10699,0.6666666666666666,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 4, 86.0: 0, 80.0: 0, 116.0: 2}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7}"
10706,0.42857142857142855,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 4, 86.0: 0, 80.0: 0, 116.0: 3}",0.125,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7}"
11290,0.625,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 5, 86.0: 0, 80.0: 0, 116.0: 3}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
11311,0.6666666666666666,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 6, 86.0: 0, 80.0: 0, 116.0: 3}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
11317,0.7,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 7, 86.0: 0, 80.0: 0, 116.0: 3}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
11323,0.7272727272727273,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 8, 86.0: 0, 80.0: 0, 116.0: 3}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
11389,0.75,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 9, 86.0: 0, 80.0: 0, 116.0: 3}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
12144,0.3076923076923077,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 9, 86.0: 0, 80.0: 0, 116.0: 4}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
12472,0.7142857142857143,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 10, 86.0: 0, 80.0: 0, 116.0: 4}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
12477,0.3333333333333333,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 10, 86.0: 0, 80.0: 0, 116.0: 5}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0}"
13145,0.6875,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 11, 86.0: 0, 80.0: 0, 116.0: 5}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0, 152.0: 0}"
13250,0.7058823529411765,"{44.0: 0, 45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 12, 86.0: 0, 80.0: 0, 116.0: 5}",0.875,"{41.0: 0, 45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0, 152.0: 0}"
14505,0.7222222222222222,"{45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 13, 86.0: 0, 80.0: 0, 116.0: 5}",0.875,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0, 152.0: 0}"
14540,0.7368421052631579,"{45.0: 0, 41.0: 0, 28.0: 0, 53.0: 0, 76.0: 14, 86.0: 0, 80.0: 0, 116.0: 5}",0.875,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 1, 116.0: 7, 136.0: 0, 152.0: 0, 153.0: 0}"
15158,1.0,"{45.0: 0, 41.0: 1, 53.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0}",1.0,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0}"
15164,1.0,"{45.0: 0, 41.0: 2, 53.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0}",1.0,"{45.0: 0, 2.0: 1, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 0}"
15188,1.0,"{45.0: 0, 41.0: 0, 53.0: 0, 76.0: 1, 86.0: 0, 80.0: 0, 116.0: 0}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 0}"
15202,1.0,"{45.0: 0, 41.0: 0, 53.0: 0, 76.0: 2, 86.0: 0, 80.0: 0, 116.0: 0}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 1, 136.0: 0, 152.0: 0, 153.0: 0}"
16095,1.0,"{45.0: 0, 41.0: 0, 53.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 1}",0.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0}"
16304,0.5,"{45.0: 0, 41.0: 1, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 1}",0.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0}"
16539,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 1}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
16544,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 2}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
16550,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 3}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
16561,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 4}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
16622,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 5}",1.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
17030,0.16666666666666666,"{45.0: 0, 41.0: 0, 76.0: 1, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 5}",0.0,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 86.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 0}"
18510,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 0, 116.0: 0, 136.0: 1, 152.0: 0}",0.15789473684210525,"{45.0: 3, 2.0: 3, 8.0: 2, 80.0: 4, 101.0: 1, 116.0: 0, 136.0: 2, 152.0: 1, 153.0: 0, 158.0: 3}"
18930,1.0,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 1, 116.0: 0, 136.0: 0, 152.0: 0}",0.16129032258064516,"{45.0: 7, 2.0: 0, 8.0: 4, 80.0: 5, 101.0: 4, 116.0: 0, 136.0: 3, 152.0: 2, 153.0: 6, 158.0: 0}"
18992,0.5,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 1, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 1}",0.09375,"{45.0: 7, 2.0: 0, 8.0: 4, 80.0: 6, 101.0: 4, 116.0: 0, 136.0: 3, 152.0: 2, 153.0: 6, 158.0: 0}"
19126,0.6666666666666666,"{45.0: 0, 41.0: 0, 76.0: 0, 86.0: 0, 80.0: 1, 116.0: 0, 136.0: 0, 152.0: 0, 153.0: 2}",0.10810810810810811,"{45.0: 7, 2.0: 1, 8.0: 4, 80.0: 7, 101.0: 4, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 6, 158.0: 1}"
19372,0.8571428571428571,"{41.0: 0, 76.0: 1, 80.0: 0, 116.0: 0, 136.0: 0, 152.0: 6, 153.0: 0}",0.75,"{45.0: 0, 2.0: 0, 8.0: 0, 80.0: 0, 101.0: 0, 116.0: 0, 136.0: 0, 152.0: 3, 153.0: 1, 158.0: 0}"
19476,0.25,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 2}",0.1956521739130435,"{45.0: 9, 2.0: 1, 8.0: 5, 80.0: 9, 101.0: 5, 116.0: 0, 136.0: 4, 152.0: 4, 153.0: 7, 158.0: 2}"
19508,0.6,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 3}",0.021739130434782608,"{45.0: 9, 2.0: 1, 8.0: 5, 80.0: 9, 101.0: 5, 116.0: 0, 136.0: 4, 152.0: 4, 153.0: 7, 158.0: 2}"
20075,0.3333333333333333,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 3}",0.2537313432835821,"{45.0: 16, 2.0: 2, 8.0: 6, 80.0: 17, 101.0: 6, 116.0: 1, 136.0: 4, 152.0: 5, 153.0: 8, 158.0: 2}"
20119,0.5,"{41.0: 0, 76.0: 0, 80.0: 0, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0, 158.0: 1}",0.13333333333333333,"{45.0: 4, 2.0: 4, 8.0: 2, 80.0: 7, 101.0: 1, 116.0: 0, 136.0: 4, 152.0: 1, 153.0: 0, 158.0: 7}"
20128,0.14285714285714285,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 3, 158.0: 0}",0.029411764705882353,"{45.0: 16, 2.0: 2, 8.0: 6, 80.0: 18, 101.0: 6, 116.0: 1, 136.0: 4, 152.0: 5, 153.0: 8, 158.0: 2}"
20343,0.5,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 4, 158.0: 0}",0.0641025641025641,"{45.0: 18, 2.0: 3, 8.0: 7, 80.0: 22, 101.0: 7, 116.0: 2, 136.0: 4, 152.0: 5, 153.0: 8, 158.0: 2}"
20482,0.6666666666666666,"{41.0: 0, 76.0: 0, 80.0: 0, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0, 158.0: 2}",0.12121212121212122,"{45.0: 5, 2.0: 4, 8.0: 2, 80.0: 8, 101.0: 1, 116.0: 0, 136.0: 5, 152.0: 1, 153.0: 0, 158.0: 7}"
20556,0.5555555555555556,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 5, 158.0: 0}",0.037037037037037035,"{45.0: 18, 2.0: 3, 8.0: 7, 80.0: 24, 101.0: 7, 116.0: 2, 136.0: 4, 152.0: 5, 153.0: 9, 158.0: 2}"
20559,0.6,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 6, 158.0: 0}",0.08536585365853659,"{45.0: 18, 2.0: 4, 8.0: 7, 80.0: 24, 101.0: 7, 116.0: 2, 136.0: 4, 152.0: 5, 153.0: 9, 158.0: 2}"
20723,0.25,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 1, 152.0: 0, 153.0: 0, 158.0: 2}",0.14285714285714285,"{45.0: 5, 2.0: 4, 8.0: 2, 80.0: 10, 101.0: 1, 116.0: 0, 136.0: 5, 152.0: 1, 153.0: 0, 158.0: 7}"
20760,0.6363636363636364,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 7, 158.0: 0}",0.08235294117647059,"{45.0: 18, 2.0: 4, 8.0: 7, 80.0: 27, 101.0: 7, 116.0: 2, 136.0: 4, 152.0: 5, 153.0: 9, 158.0: 2}"
20955,0.4,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 2}",0.15384615384615385,"{45.0: 6, 2.0: 4, 8.0: 2, 80.0: 11, 101.0: 2, 116.0: 0, 136.0: 6, 152.0: 1, 153.0: 0, 158.0: 7}"
20977,0.08333333333333333,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 1, 153.0: 7, 158.0: 1}",0.3068181818181818,"{45.0: 19, 2.0: 4, 8.0: 8, 80.0: 27, 101.0: 7, 116.0: 3, 136.0: 4, 152.0: 5, 153.0: 9, 158.0: 2}"
21119,0.15384615384615385,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 2, 153.0: 7, 158.0: 1}",0.022222222222222223,"{45.0: 20, 2.0: 4, 8.0: 8, 80.0: 27, 101.0: 7, 116.0: 3, 136.0: 4, 152.0: 5, 153.0: 10, 158.0: 2}"
21151,0.21428571428571427,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 7, 158.0: 1}",0.022222222222222223,"{45.0: 20, 2.0: 4, 8.0: 8, 80.0: 27, 101.0: 7, 116.0: 3, 136.0: 4, 152.0: 5, 153.0: 10, 158.0: 2}"
21224,0.13333333333333333,"{41.0: 0, 76.0: 0, 80.0: 2, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 7, 158.0: 2}",0.2967032967032967,"{45.0: 21, 2.0: 4, 8.0: 8, 80.0: 27, 101.0: 7, 116.0: 3, 136.0: 4, 152.0: 5, 153.0: 10, 158.0: 2}"
21278,0.1875,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 7, 158.0: 2}",0.29347826086956524,"{45.0: 21, 2.0: 4, 8.0: 8, 80.0: 27, 101.0: 7, 116.0: 3, 136.0: 4, 152.0: 5, 153.0: 10, 158.0: 3}"
21454,0.47058823529411764,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 8, 158.0: 2}",0.08421052631578947,"{45.0: 22, 2.0: 4, 8.0: 8, 80.0: 28, 101.0: 7, 116.0: 3, 136.0: 5, 152.0: 5, 153.0: 10, 158.0: 3}"
21576,0.5,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 3}",0.10909090909090909,"{45.0: 9, 2.0: 6, 8.0: 3, 80.0: 15, 101.0: 3, 116.0: 1, 136.0: 6, 152.0: 3, 153.0: 1, 158.0: 8}"
21706,0.5714285714285714,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 4}",0.05454545454545454,"{45.0: 9, 2.0: 6, 8.0: 3, 80.0: 15, 101.0: 3, 116.0: 1, 136.0: 6, 152.0: 3, 153.0: 1, 158.0: 8}"
21710,0.5,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 9, 158.0: 2}",0.04807692307692308,"{45.0: 23, 2.0: 4, 8.0: 9, 80.0: 32, 101.0: 8, 116.0: 4, 136.0: 6, 152.0: 5, 153.0: 10, 158.0: 3}"
21914,0.5263157894736842,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 1, 152.0: 3, 153.0: 10, 158.0: 2}",0.05454545454545454,"{45.0: 23, 2.0: 5, 8.0: 9, 80.0: 33, 101.0: 9, 116.0: 4, 136.0: 6, 152.0: 6, 153.0: 11, 158.0: 4}"
22340,0.1,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 2, 152.0: 3, 153.0: 10, 158.0: 2}",0.23387096774193547,"{45.0: 29, 2.0: 6, 8.0: 10, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 5}"
22468,0.14285714285714285,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 3, 152.0: 3, 153.0: 10, 158.0: 2}",0.2421875,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}"
22471,0.5,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 3, 152.0: 3, 153.0: 11, 158.0: 2}",0.046875,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 34, 101.0: 9, 116.0: 6, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}"
22585,0.17391304347826086,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 4, 152.0: 3, 153.0: 11, 158.0: 2}",0.2366412213740458,"{45.0: 31, 2.0: 6, 8.0: 11, 80.0: 36, 101.0: 9, 116.0: 7, 136.0: 7, 152.0: 7, 153.0: 11, 158.0: 6}"
22649,0.625,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 5}",0.11538461538461539,"{45.0: 12, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 9}"
22675,0.6666666666666666,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 2, 152.0: 0, 153.0: 0, 158.0: 6}",0.0625,"{45.0: 13, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 10}"
22846,0.3,"{41.0: 0, 76.0: 0, 80.0: 1, 116.0: 0, 136.0: 3, 152.0: 0, 153.0: 0, 158.0: 6}",0.1625,"{45.0: 13, 2.0: 8, 8.0: 5, 80.0: 16, 101.0: 6, 116.0: 2, 136.0: 9, 152.0: 6, 153.0: 5, 158.0: 10}"
23002,0.20833333333333334,"{41.0: 0, 76.0: 0, 80.0: 3, 116.0: 0, 136.0: 5, 152.0: 3, 153.0: 11, 158.0: 2}",0.24285714285714285,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 8, 153.0: 11, 158.0: 6}"
23060,0.16,"{41.0: 0, 76.0: 0, 80.0: 4, 116.0: 0, 136.0: 5, 152.0: 3, 153.0: 11, 158.0: 2}",0.2571428571428571,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 8, 153.0: 11, 158.0: 6}"
23116,0.23076923076923078,"{41.0: 0, 76.0: 0, 80.0: 4, 136.0: 6, 152.0: 3, 153.0: 11, 158.0: 2}",0.24285714285714285,"{45.0: 34, 2.0: 7, 8.0: 12, 80.0: 36, 101.0: 10, 116.0: 8, 136.0: 8, 152.0: 8, 153.0: 11, 158.0: 6}"
